,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP
1960-02-10,-1.2,-11.2,3.3,0.0,,,77.0,,,4.3,994.3
1960-02-11,2.9,1.1,6.1,0.0,,,72.0,,,5.5,987.0
1960-02-12,2.8,0.4,5.5,1.7,,,81.0,,,6.1,976.8
1960-02-13,2.2,0.0,5.8,0.3,,,87.0,,,6.5,979.4
1960-02-14,3.5,0.5,6.3,0.0,,,82.0,,,6.5,980.3
1960-02-15,2.0,0.0,7.1,2.8,,,82.0,,,5.9,982.0
1960-02-16,1.7,-2.5,5.6,0.0,,,71.0,,,4.9,984.1
1960-02-17,-0.1,-1.8,5.1,0.0,,,86.0,,,5.5,981.5
1960-02-18,-0.2,-4.9,4.4,0.0,,,70.0,,,4.1,983.1
1960-02-19,2.1,-3.1,4.5,0.0,,,77.0,,,5.3,988.0
1960-02-20,3.3,-0.1,8.6,0.0,,,76.0,,,5.9,996.2
1960-02-21,4.8,0.8,10.6,0.0,,,80.0,,,7.1,992.6
1960-02-22,3.0,-0.4,7.5,0.0,,,82.0,,,6.3,985.0
1960-02-23,4.7,1.4,7.7,2.4,,,84.0,,,7.1,983.8
1960-02-24,2.7,1.5,5.9,2.0,,,83.0,,,6.1,996.6
1960-02-25,2.5,-1.4,7.3,0.0,,,81.0,,,5.9,995.7
1960-02-26,1.4,-0.7,5.8,0.0,,,81.0,,,5.6,1000.8
1960-02-27,4.6,-0.9,7.5,0.0,,,89.0,,,7.5,1003.9
1960-02-28,7.4,3.3,13.6,0.0,,,86.0,,,9.1,1003.9
1960-02-29,9.2,5.0,15.6,0.0,,,85.0,,,10.0,998.4
1960-03-01,7.9,7.3,10.1,4.7,,,95.0,,,10.1,994.6
1960-03-02,8.9,2.9,14.1,1.3,,,84.0,,,9.5,994.6
1960-03-03,8.2,6.4,16.0,1.7,,,85.0,,,9.5,997.7
1960-03-04,6.5,4.8,8.4,10.1,,,96.0,,,9.2,998.8
1960-03-05,2.6,0.4,10.1,0.1,,,94.0,,,7.3,1012.1
1960-03-06,-0.3,-1.9,2.7,0.0,,,84.0,,,4.8,1010.9
1960-03-07,-1.8,-4.0,1.8,0.0,,,81.0,,,4.4,1005.9
1960-03-08,-0.5,-5.4,2.3,0.0,,,79.0,,,4.5,998.7
1960-03-09,2.6,-0.4,5.1,0.0,,,79.0,,,5.7,993.2
1960-03-10,3.8,1.9,6.2,0.0,,,69.0,,,5.6,991.9
1960-03-11,6.7,2.5,10.9,0.0,,,72.0,,,6.7,992.0
1960-03-12,4.8,3.7,7.7,3.9,,,78.0,,,6.8,993.4
1960-03-13,5.0,1.3,6.5,0.1,,,90.0,,,7.7,990.5
1960-03-14,5.5,2.5,11.2,0.0,,,83.0,,,7.6,988.3
1960-03-15,6.5,-0.1,13.9,0.0,,,79.0,,,7.6,988.5
1960-03-16,2.0,0.9,6.7,19.1,,,96.0,,,6.8,992.0
1960-03-17,0.8,0.4,2.6,13.3,,,96.0,,,6.3,998.3
1960-03-18,-0.1,-0.6,1.3,9.4,,,97.0,,,6.0,1006.2
1960-03-19,0.0,-1.1,1.1,3.6,,,94.0,,,5.7,1011.9
1960-03-20,1.4,0.1,2.5,0.3,,,95.0,,,6.3,1013.5
1960-03-21,1.9,0.6,4.1,0.0,,,84.0,,,5.7,1013.5
1960-03-22,3.0,-2.0,9.3,0.0,,,80.0,,,6.3,1010.8
1960-03-23,3.0,-3.7,11.2,0.0,,,79.0,,,6.0,1009.0
1960-03-24,3.9,-1.1,11.1,0.0,,,72.0,,,5.7,1005.9
1960-03-25,9.1,1.8,13.3,0.0,,,61.0,,,6.8,998.0
1960-03-26,10.3,7.0,15.4,0.0,,,65.0,,,8.1,990.4
1960-03-27,10.6,5.8,17.8,0.0,,,72.0,,,9.3,987.7
1960-03-28,10.6,5.1,16.2,0.0,,,74.0,,,9.3,987.1
1960-03-29,6.5,5.4,10.9,0.0,,,81.0,,,8.0,990.7
1960-03-30,5.9,1.1,8.4,0.0,,,84.0,,,7.7,996.5
1960-03-31,5.3,1.3,11.4,0.0,,,69.0,,,6.3,997.8
1960-04-01,4.4,-3.1,11.6,0.0,,,81.0,,,6.7,998.7
1960-04-02,8.6,-2.9,15.7,0.0,,,50.0,,,5.6,999.9
1960-04-03,8.3,0.4,17.8,0.0,,,66.0,,,6.7,996.1
1960-04-04,8.3,-0.7,15.7,0.0,,,68.0,,,7.3,997.7
1960-04-05,4.3,-1.4,11.6,0.0,,,69.0,,,6.0,1008.2
1960-04-06,3.3,-3.4,13.4,0.0,,,75.0,,,6.0,1006.7
1960-04-07,6.8,-2.3,13.8,0.0,,,65.0,,,5.9,1003.2
1960-04-08,10.7,3.8,14.1,5.7,,,80.0,,,9.9,998.4
1960-04-09,9.1,6.8,15.2,0.0,,,82.0,,,9.7,998.7
1960-04-10,8.9,6.8,12.1,0.6,,,92.0,,,10.4,997.4
1960-04-11,10.6,8.3,15.6,0.0,,,71.0,,,9.1,995.0
1960-04-12,8.8,6.9,14.8,0.0,,,70.0,,,8.3,1005.7
1960-04-13,13.6,3.5,19.8,0.0,,,69.0,,,10.5,1005.6
1960-04-14,11.1,8.1,16.5,1.1,,,78.0,,,10.8,999.6
1960-04-15,8.5,4.6,13.9,0.5,,,78.0,,,9.1,1000.7
1960-04-16,6.8,2.6,12.3,0.0,,,76.0,,,7.7,1001.0
1960-04-17,8.7,3.4,12.1,0.0,,,80.0,,,8.8,1004.3
1960-04-18,11.8,7.4,17.4,0.0,,,73.0,,,10.0,1003.6
1960-04-19,14.7,4.6,21.9,0.0,,,58.0,,,8.9,1002.1
1960-04-20,13.8,3.6,21.7,0.0,,,58.0,,,9.2,1001.7
1960-04-21,12.2,4.0,21.6,0.0,,,64.0,,,9.1,1001.5
1960-04-22,8.2,6.2,11.3,0.0,,,84.0,,,8.9,1000.5
1960-04-23,6.9,5.9,9.9,0.0,,,70.0,,,7.1,996.3
1960-04-24,3.3,1.9,6.7,6.7,,,87.0,,,6.9,991.3
1960-04-25,3.8,1.2,9.6,10.4,,,87.0,,,7.2,994.9
1960-04-26,3.7,1.0,6.9,9.1,,,90.0,,,7.2,995.0
1960-04-27,4.4,1.2,8.6,7.0,,,89.0,,,7.6,1000.5
1960-04-28,4.2,0.4,9.8,0.0,,,82.0,,,6.7,1000.4
1960-04-29,5.8,0.1,11.3,1.4,,,86.0,,,7.9,1001.1
1960-04-30,6.2,3.8,8.9,0.4,,,81.0,,,7.6,997.5
1960-05-01,6.7,5.0,10.1,3.7,,,84.0,,,8.4,995.5
1960-05-02,5.5,1.7,10.1,0.0,,,79.0,,,7.1,1001.6
1960-05-03,7.3,2.5,13.6,0.0,,,72.0,,,7.5,1006.6
1960-05-04,11.1,2.0,18.9,0.0,,,70.0,,,9.9,1007.6
1960-05-05,12.0,2.3,21.2,0.0,,,63.0,,,8.5,1006.9
1960-05-06,12.0,2.8,21.7,0.0,,,65.0,,,9.1,1005.3
1960-05-07,13.7,2.1,21.6,0.0,,,62.0,,,9.6,1004.4
1960-05-08,15.0,4.5,20.8,0.0,,,60.0,,,10.1,1003.0
1960-05-09,13.9,8.2,18.5,0.0,,,72.0,,,11.3,1001.4
1960-05-10,13.3,10.2,18.9,13.2,,,87.0,,,13.3,1001.2
1960-05-11,14.3,10.1,21.1,5.8,,,81.0,,,12.9,1000.7
1960-05-12,15.3,7.7,21.8,4.4,,,76.0,,,13.1,999.4
1960-05-13,16.4,11.0,22.6,0.0,,,71.0,,,13.5,998.0
1960-05-14,16.5,11.3,22.1,0.0,,,82.0,,,15.9,1001.1
1960-05-15,17.9,12.4,24.7,1.6,,,68.0,,,14.0,1001.8
1960-05-16,16.3,12.7,24.6,1.8,,,85.0,,,16.0,998.4
1960-05-17,17.8,12.8,24.7,2.7,,,77.0,,,16.1,996.7
1960-05-18,18.0,12.4,25.8,10.3,,,84.0,,,17.6,994.3
1960-05-19,14.9,13.0,17.8,12.0,,,92.0,,,16.0,992.2
1960-05-20,14.3,9.9,17.9,15.5,,,84.0,,,13.9,994.4
1960-05-21,15.2,11.9,21.1,4.0,,,86.0,,,15.1,996.2
1960-05-22,15.5,10.0,19.7,0.1,,,71.0,,,12.8,996.9
1960-05-23,11.3,9.5,15.8,0.0,,,83.0,,,11.5,1002.7
1960-05-24,16.3,7.0,23.8,4.4,,,76.0,,,14.3,999.9
1960-05-25,10.5,7.3,16.1,0.0,,,74.0,,,9.5,1009.8
1960-05-26,11.1,5.7,16.2,0.9,,,71.0,,,9.5,1005.6
1960-05-27,10.7,6.9,17.4,0.0,,,77.0,,,9.9,1006.0
1960-05-28,13.8,4.0,21.8,0.0,,,73.0,,,11.2,1003.1
1960-05-29,15.5,8.5,21.7,0.0,,,71.0,,,12.5,1002.8
1960-05-30,13.0,9.0,17.9,2.0,,,80.0,,,12.1,1003.6
1960-05-31,14.6,11.1,18.1,0.0,,,83.0,,,13.7,1006.1
1960-06-01,15.0,9.5,22.6,0.0,,,76.0,,,13.1,1008.5
1960-06-02,17.4,8.1,23.6,0.0,,,64.0,,,12.8,1008.7
1960-06-03,17.0,8.8,24.2,0.0,,,71.0,,,13.9,1006.4
1960-06-04,16.3,9.2,23.2,0.0,,,72.0,,,13.3,1003.8
1960-06-05,19.2,10.1,27.3,0.0,,,69.0,,,15.2,1001.0
1960-06-06,20.7,14.6,28.3,2.6,,,71.0,,,17.9,999.9
1960-06-07,20.3,14.3,29.1,5.5,,,75.0,,,18.3,1002.0
1960-06-08,19.5,16.5,25.1,0.0,,,72.0,,,16.3,1000.9
1960-06-09,20.9,16.7,28.1,3.4,,,75.0,,,19.2,993.3
1960-06-10,17.6,14.6,24.0,3.7,,,76.0,,,15.9,994.4
1960-06-11,13.8,10.3,17.8,0.1,,,78.0,,,12.1,1000.4
1960-06-12,16.6,12.7,23.4,0.0,,,79.0,,,15.9,999.6
1960-06-13,19.7,12.7,27.5,1.7,,,78.0,,,18.3,995.7
1960-06-14,17.5,13.6,18.7,4.2,,,78.0,,,15.1,1000.1
1960-06-15,14.4,11.0,20.5,4.7,,,87.0,,,14.5,1008.0
1960-06-16,17.6,8.5,23.6,0.0,,,70.0,,,14.0,1011.6
1960-06-17,18.1,14.4,22.9,0.5,,,77.0,,,15.9,1008.0
1960-06-18,18.8,13.8,25.4,1.0,,,75.0,,,16.4,1008.8
1960-06-19,16.9,15.2,20.8,3.3,,,83.0,,,16.7,1002.8
1960-06-20,12.2,9.5,15.2,2.3,,,93.0,,,12.9,1001.3
1960-06-21,14.0,11.4,19.2,0.0,,,76.0,,,12.4,1004.7
1960-06-22,15.5,7.4,23.8,0.0,,,76.0,,,13.7,1004.9
1960-06-23,19.4,9.4,26.7,0.0,,,64.0,,,14.3,1004.1
1960-06-24,20.5,11.8,27.1,0.0,,,61.0,,,14.7,1003.4
1960-06-25,21.6,11.2,27.6,0.0,,,63.0,,,16.1,1001.2
1960-06-26,21.2,12.3,28.6,0.0,,,68.0,,,17.5,999.2
1960-06-27,20.0,13.4,27.7,0.0,,,63.0,,,14.9,999.3
1960-06-28,13.7,12.1,18.9,0.0,,,71.0,,,11.3,999.6
1960-06-29,13.7,7.3,16.2,0.1,,,72.0,,,11.3,992.1
1960-06-30,12.3,10.5,17.0,0.0,,,80.0,,,11.5,993.3
1960-07-01,12.0,8.8,17.1,0.0,,,77.0,,,10.7,995.6
1960-07-02,12.4,10.4,17.4,0.1,,,82.0,,,12.1,995.1
1960-07-03,12.1,10.3,15.0,0.3,,,77.0,,,10.8,993.2
1960-07-04,12.1,9.2,15.9,0.7,,,83.0,,,11.2,994.4
1960-07-05,16.1,10.1,18.9,2.4,,,79.0,,,14.7,993.7
1960-07-06,17.7,14.2,23.5,0.9,,,78.0,,,16.1,989.5
1960-07-07,17.4,14.2,23.4,0.0,,,66.0,,,13.6,993.7
1960-07-08,18.0,11.2,24.9,8.4,,,77.0,,,16.4,988.6
1960-07-09,16.2,10.7,21.3,0.0,,,77.0,,,14.5,992.0
1960-07-10,17.7,10.8,24.3,0.0,,,70.0,,,14.3,995.8
1960-07-11,20.1,14.4,25.6,0.8,,,74.0,,,18.1,995.8
1960-07-12,18.9,15.4,24.4,0.0,,,66.0,,,14.7,1000.2
1960-07-13,17.4,13.4,24.4,0.0,,,72.0,,,14.7,1003.5
1960-07-14,20.4,10.2,27.7,0.0,,,68.0,,,16.0,999.7
1960-07-15,19.2,15.8,24.7,16.6,,,76.0,,,17.5,999.5
1960-07-16,16.4,14.6,22.6,4.0,,,89.0,,,16.8,1000.1
1960-07-17,18.6,12.3,24.3,0.2,,,75.0,,,15.9,1000.5
1960-07-18,19.9,16.5,26.7,0.0,,,78.0,,,18.4,998.5
1960-07-19,20.1,11.7,26.9,0.6,,,73.0,,,17.3,1001.7
1960-07-20,20.4,16.2,26.8,0.0,,,68.0,,,16.3,1003.8
1960-07-21,15.8,14.3,19.4,2.5,,,87.0,,,15.9,1002.4
1960-07-22,14.7,10.1,20.7,17.3,,,86.0,,,14.9,999.4
1960-07-23,14.0,11.3,19.3,7.0,,,89.0,,,14.0,997.5
1960-07-24,15.0,9.9,18.9,3.6,,,76.0,,,12.9,998.7
1960-07-25,18.7,12.4,23.5,0.0,,,68.0,,,14.7,999.4
1960-07-26,18.6,15.8,23.4,0.0,,,67.0,,,14.9,999.2
1960-07-27,16.1,11.3,21.5,7.1,,,80.0,,,14.8,997.6
1960-07-28,16.0,12.1,22.2,0.2,,,79.0,,,14.5,996.5
1960-07-29,17.8,12.4,22.6,0.0,,,88.0,,,17.9,998.8
1960-07-30,21.9,14.0,29.3,0.0,,,71.0,,,18.5,1000.7
1960-07-31,21.8,15.7,30.2,0.0,,,70.0,,,19.1,999.1
1960-08-01,20.1,14.9,29.4,12.2,,,72.0,,,17.7,996.6
1960-08-02,16.3,14.1,22.7,1.2,,,80.0,,,15.2,1000.2
1960-08-03,14.8,13.0,20.7,0.5,,,86.0,,,14.7,999.0
1960-08-04,15.9,10.6,21.6,0.7,,,75.0,,,13.3,997.8
1960-08-05,17.3,10.5,24.6,0.3,,,80.0,,,16.1,994.3
1960-08-06,16.8,14.1,22.2,0.0,,,83.0,,,16.5,995.9
1960-08-07,15.4,11.7,19.3,0.5,,,84.0,,,15.1,997.7
1960-08-08,15.5,9.7,23.3,0.0,,,83.0,,,14.8,994.4
1960-08-09,17.5,10.5,24.4,0.0,,,78.0,,,15.5,995.5
1960-08-10,16.0,13.1,21.5,0.0,,,77.0,,,14.7,998.1
1960-08-11,19.3,11.3,25.8,3.1,,,69.0,,,15.7,992.1
1960-08-12,17.7,13.5,22.9,4.7,,,83.0,,,17.2,985.8
1960-08-13,14.7,13.2,17.7,1.8,,,88.0,,,14.8,990.2
1960-08-14,14.5,11.7,19.3,0.3,,,76.0,,,12.7,993.1
1960-08-15,15.3,12.1,22.1,3.3,,,83.0,,,15.1,993.5
1960-08-16,14.2,11.6,20.5,0.7,,,76.0,,,12.5,997.0
1960-08-17,16.2,10.2,21.7,0.8,,,79.0,,,14.8,994.7
1960-08-18,18.5,14.6,25.5,1.7,,,81.0,,,17.1,985.2
1960-08-19,15.9,13.7,21.1,0.0,,,75.0,,,14.0,989.8
1960-08-20,14.8,11.6,19.5,2.7,,,81.0,,,14.0,998.0
1960-08-21,15.9,12.5,19.7,0.0,,,81.0,,,14.7,1000.5
1960-08-22,19.0,11.8,25.8,0.0,,,80.0,,,17.3,1001.5
1960-08-23,19.8,15.8,27.2,0.0,,,72.0,,,16.3,999.7
1960-08-24,19.7,15.2,26.1,0.0,,,77.0,,,17.5,1000.1
1960-08-25,21.3,15.6,29.3,0.0,,,79.0,,,20.5,997.0
1960-08-26,22.7,15.5,31.7,0.0,,,80.0,,,22.3,998.2
1960-08-27,23.6,17.6,32.5,0.5,,,79.0,,,22.9,1002.3
1960-08-28,21.7,17.3,31.8,5.2,,,84.0,,,22.3,1002.8
1960-08-29,17.9,16.8,23.1,0.1,,,76.0,,,22.7,1001.8
1960-08-30,15.8,13.5,20.3,1.6,,,77.0,,,14.1,991.5
1960-08-31,15.2,12.5,18.4,3.4,,,75.0,,,13.1,991.8
1960-09-01,15.6,13.5,20.7,12.6,,,80.0,,,14.4,993.6
1960-09-02,12.1,10.9,17.9,1.6,,,93.0,,,13.5,998.0
1960-09-03,16.6,10.3,23.0,0.0,,,85.0,,,16.3,994.3
1960-09-04,15.9,14.5,22.0,7.8,,,94.0,,,17.3,989.7
1960-09-05,13.3,11.1,17.9,0.0,,,88.0,,,14.0,993.5
1960-09-06,11.6,8.8,16.5,2.0,,,87.0,,,12.0,995.2
1960-09-07,11.8,9.9,16.5,0.6,,,83.0,,,11.7,998.9
1960-09-08,8.3,4.0,16.8,0.1,,,92.0,,,10.3,1005.9
1960-09-09,11.2,2.6,18.8,0.0,,,83.0,,,10.9,1009.0
1960-09-10,14.4,6.0,19.7,0.3,,,86.0,,,14.0,1008.2
1960-09-11,14.8,11.6,22.1,0.0,,,86.0,,,14.9,1008.1
1960-09-12,13.3,6.5,23.2,0.0,,,85.0,,,13.2,998.0
1960-09-13,14.0,9.1,23.0,0.0,,,86.0,,,14.3,1004.8
1960-09-14,15.2,9.3,22.3,0.0,,,79.0,,,13.6,999.2
1960-09-15,15.7,10.4,21.3,0.0,,,81.0,,,14.5,993.8
1960-09-16,17.3,11.5,21.3,0.0,,,79.0,,,15.6,990.7
1960-09-17,18.4,14.6,24.7,0.0,,,84.0,,,17.6,992.7
1960-09-18,17.0,14.5,23.3,0.0,,,81.0,,,16.4,998.1
1960-09-19,18.5,12.2,25.8,0.0,,,83.0,,,17.7,994.0
1960-09-20,15.9,13.7,20.1,0.2,,,85.0,,,15.7,991.9
1960-09-21,12.5,10.3,18.7,0.1,,,82.0,,,12.3,999.2
1960-09-22,12.5,5.0,17.9,0.0,,,90.0,,,12.9,1005.7
1960-09-23,13.7,10.8,18.5,0.0,,,82.0,,,12.9,1009.1
1960-09-24,10.6,7.4,16.8,0.0,,,92.0,,,12.1,1010.5
1960-09-25,11.2,5.1,19.6,2.5,,,86.0,,,11.6,1005.7
1960-09-26,10.2,7.8,15.2,0.3,,,77.0,,,9.9,999.2
1960-09-27,6.9,4.3,15.3,0.7,,,91.0,,,9.5,995.3
1960-09-28,8.5,5.0,11.0,6.5,,,94.0,,,10.4,992.2
1960-09-29,7.0,5.3,10.8,0.6,,,95.0,,,10.0,995.3
1960-09-30,8.2,3.0,14.3,0.0,,,86.0,,,9.3,995.1
1960-10-01,10.9,6.4,12.2,10.4,,,94.0,,,12.3,996.0
1960-10-02,10.5,8.5,16.8,0.0,,,92.0,,,12.0,1005.7
1960-10-03,11.4,6.6,14.7,0.0,,,84.0,,,11.1,1000.9
1960-10-04,14.1,12.2,16.0,0.0,,,85.0,,,13.6,992.1
1960-10-05,13.0,10.5,18.4,1.2,,,92.0,,,14.1,994.6
1960-10-06,11.9,9.3,19.1,0.0,,,89.0,,,13.1,989.8
1960-10-07,12.1,6.7,15.9,18.2,,,93.0,,,13.1,985.5
1960-10-08,12.5,10.0,13.9,6.7,,,95.0,,,13.7,985.6
1960-10-09,11.7,7.0,16.0,16.2,,,92.0,,,12.7,986.1
1960-10-10,11.0,8.0,16.3,0.0,,,83.0,,,10.9,982.6
1960-10-11,11.7,9.4,15.0,0.0,,,78.0,,,10.8,983.0
1960-10-12,8.7,6.6,13.1,0.9,,,76.0,,,8.7,984.7
1960-10-13,7.9,6.0,9.5,0.7,,,87.0,,,9.3,988.2
1960-10-14,6.6,3.3,13.5,0.0,,,85.0,,,8.9,997.2
1960-10-15,5.4,-0.7,7.9,19.9,,,97.0,,,8.5,995.3
1960-10-16,6.6,6.3,8.5,17.9,,,97.0,,,9.5,987.9
1960-10-17,6.0,4.7,7.6,28.3,,,97.0,,,9.1,990.6
1960-10-18,7.3,5.1,10.3,0.8,,,89.0,,,9.2,995.6
1960-10-19,7.2,4.9,10.2,3.5,,,98.0,,,9.9,992.7
1960-10-20,8.4,4.5,12.9,0.0,,,89.0,,,9.7,987.9
1960-10-21,7.9,7.1,10.6,25.9,,,93.0,,,10.1,984.1
1960-10-22,9.5,6.7,13.3,0.0,,,92.0,,,11.2,990.2
1960-10-23,11.6,8.4,14.4,0.0,,,84.0,,,11.3,989.3
1960-10-24,11.5,6.0,17.6,0.0,,,91.0,,,12.5,991.6
1960-10-25,10.0,6.2,14.8,0.0,,,93.0,,,11.6,992.0
1960-10-26,12.2,9.1,13.8,1.0,,,87.0,,,12.3,983.0
1960-10-27,11.0,9.2,14.2,0.0,,,75.0,,,9.9,987.7
1960-10-28,10.1,5.3,16.8,0.0,,,80.0,,,9.9,995.1
1960-10-29,13.2,9.0,16.7,0.2,,,84.0,,,12.8,982.6
1960-10-30,12.0,10.0,17.3,1.1,,,77.0,,,10.9,981.9
1960-10-31,10.4,8.8,13.4,1.1,,,90.0,,,11.5,990.6
1960-11-01,10.8,6.6,14.5,3.2,,,86.0,,,10.9,988.6
1960-11-02,10.4,7.6,16.6,0.0,,,79.0,,,10.7,990.8
1960-11-03,9.0,5.8,14.5,0.0,,,80.0,,,9.1,996.1
1960-11-04,10.3,7.8,14.0,0.0,,,81.0,,,9.9,989.4
1960-11-05,7.8,6.2,11.5,7.6,,,88.0,,,9.3,985.1
1960-11-06,8.3,5.8,11.4,0.4,,,82.0,,,9.3,991.4
1960-11-07,6.5,5.5,9.0,0.0,,,85.0,,,8.4,996.6
1960-11-08,3.3,-0.3,7.3,0.0,,,89.0,,,6.8,997.8
1960-11-09,0.3,-1.3,5.0,0.0,,,84.0,,,5.3,999.4
1960-11-10,2.4,-2.5,7.4,0.0,,,86.0,,,6.1,991.8
1960-11-11,4.7,2.0,7.1,2.3,,,87.0,,,7.5,991.6
1960-11-12,6.9,3.7,9.5,9.3,,,88.0,,,8.7,993.0
1960-11-13,6.9,5.0,10.5,0.0,,,89.0,,,9.1,997.5
1960-11-14,5.9,3.2,11.7,0.2,,,90.0,,,8.7,1000.2
1960-11-15,6.2,2.8,9.4,6.9,,,94.0,,,8.9,996.2
1960-11-16,7.4,6.3,10.0,0.6,,,87.0,,,9.1,995.5
1960-11-17,3.5,0.3,8.1,1.5,,,90.0,,,7.1,997.8
1960-11-18,6.2,3.2,8.8,0.0,,,88.0,,,8.5,994.4
1960-11-19,6.4,4.0,9.1,0.3,,,90.0,,,8.7,991.0
1960-11-20,6.7,5.2,8.5,0.4,,,87.0,,,8.5,998.6
1960-11-21,6.8,5.0,9.0,0.0,,,91.0,,,8.9,1000.7
1960-11-22,7.3,6.5,9.4,0.0,,,79.0,,,8.3,992.8
1960-11-23,6.5,2.0,8.4,2.0,,,91.0,,,8.7,993.8
1960-11-24,6.4,4.0,11.3,0.2,,,88.0,,,8.8,995.1
1960-11-25,7.4,4.0,11.4,0.4,,,88.0,,,8.9,991.6
1960-11-26,12.5,7.1,15.2,3.1,,,80.0,,,12.0,988.8
1960-11-27,11.3,9.8,12.1,6.3,,,79.0,,,10.5,987.4
1960-11-28,3.1,1.1,12.3,1.1,,,92.0,,,7.3,995.7
1960-11-29,3.2,0.2,5.0,0.7,,,90.0,,,6.9,1001.0
1960-11-30,7.2,3.5,9.8,0.1,,,88.0,,,9.1,1006.5
1960-12-01,4.8,1.3,11.8,0.0,,,88.0,,,7.9,1003.8
1960-12-02,2.3,1.0,7.0,0.0,,,89.0,,,6.5,1000.6
1960-12-03,7.5,1.5,10.5,1.7,,,86.0,,,8.7,996.9
1960-12-04,12.1,7.8,14.7,0.9,,,69.0,,,9.7,980.8
1960-12-05,7.9,5.6,12.8,1.0,,,86.0,,,9.3,985.7
1960-12-06,6.9,5.3,8.2,2.0,,,95.0,,,9.3,984.7
1960-12-07,4.2,2.6,7.9,15.7,,,98.0,,,8.4,983.7
1960-12-08,1.7,0.0,4.9,0.5,,,95.0,,,6.8,991.6
1960-12-09,3.7,0.4,4.5,5.5,,,99.0,,,7.9,989.6
1960-12-10,2.2,2.0,4.5,4.3,,,95.0,,,6.8,984.9
1960-12-11,1.2,0.0,3.2,0.1,,,85.0,,,5.7,994.9
1960-12-12,-0.9,-2.0,1.2,0.0,,,82.0,,,4.8,1002.9
1960-12-13,-1.7,-5.5,-0.5,1.4,,,90.0,,,4.8,997.9
1960-12-14,0.8,-1.1,1.8,1.4,,,88.0,,,5.7,993.7
1960-12-15,2.0,1.3,2.8,0.0,,,94.0,,,6.7,1001.6
1960-12-16,2.4,1.2,3.3,0.0,,,94.0,,,6.8,1010.6
1960-12-17,1.4,0.0,4.2,0.0,,,89.0,,,6.1,1005.2
1960-12-18,6.6,0.5,8.2,0.5,,,85.0,,,8.3,987.0
1960-12-19,1.2,0.4,6.8,3.2,,,92.0,,,6.1,981.4
1960-12-20,3.6,0.6,7.5,0.0,,,91.0,,,7.5,982.1
1960-12-21,2.3,0.8,4.5,5.2,,,99.0,,,7.2,983.9
1960-12-22,2.5,1.4,5.0,0.0,,,90.0,,,6.7,987.8
1960-12-23,1.6,-0.3,4.0,0.0,,,88.0,,,6.3,995.8
1960-12-24,-0.9,-3.2,1.7,0.0,,,89.0,,,5.1,998.3
1960-12-25,-1.1,-3.2,1.1,0.3,,,91.0,,,5.2,997.8
1960-12-26,0.8,-1.0,4.3,0.0,,,87.0,,,5.7,994.5
1960-12-27,0.9,-0.9,2.4,5.3,,,85.0,,,5.6,992.3
1960-12-28,0.2,-0.5,1.5,1.1,,,96.0,,,5.9,991.8
1960-12-29,0.3,-0.3,0.8,0.0,,,96.0,,,6.0,995.6
1960-12-30,-1.8,-3.8,1.2,0.0,,,91.0,,,5.2,1001.6
1960-12-31,-0.2,-6.6,1.1,0.0,,,87.0,,,5.2,995.5
1961-01-01,1.4,-0.6,2.2,0.9,,,89.0,,,6.0,998.5
1961-01-02,0.2,-0.2,2.5,0.0,,,91.0,,,5.6,992.9
1961-01-03,2.9,-0.3,4.5,1.6,,,85.0,,,6.4,978.7
1961-01-04,2.6,1.2,5.6,2.5,,,91.0,,,6.8,981.2
1961-01-05,2.5,-1.4,4.8,0.7,,,92.0,,,6.7,991.6
1961-01-06,1.4,-0.6,4.1,0.0,,,87.0,,,5.7,992.7
1961-01-07,2.5,1.2,5.3,1.7,,,94.0,,,6.9,992.4
1961-01-08,3.5,0.7,5.0,0.1,,,89.0,,,6.8,992.3
1961-01-09,3.8,1.4,6.9,0.7,,,88.0,,,7.1,992.9
1961-01-10,3.2,0.5,5.0,0.0,,,88.0,,,6.9,992.2
1961-01-11,1.7,0.5,4.5,1.4,,,87.0,,,6.3,1000.2
1961-01-12,-1.8,-3.4,1.1,0.0,,,80.0,,,4.4,1014.3
1961-01-13,-0.1,-5.9,3.1,0.4,,,76.0,,,4.5,1014.0
1961-01-14,0.4,-0.5,1.4,5.7,,,96.0,,,6.0,1013.5
1961-01-15,-0.4,-1.6,1.7,0.0,,,90.0,,,5.5,1016.1
1961-01-16,-4.2,-6.6,-1.0,0.0,,,88.0,,,3.9,1010.8
1961-01-17,-4.9,-7.5,0.9,0.0,,,87.0,,,4.0,1015.3
1961-01-18,-6.7,-10.1,-4.0,0.0,,,83.0,,,3.1,1019.6
1961-01-19,-4.4,-8.3,-1.3,0.0,,,70.0,,,3.1,1013.1
1961-01-20,-4.4,-5.7,0.3,0.0,,,69.0,,,3.1,1007.7
1961-01-21,-3.2,-6.2,0.0,0.0,,,78.0,,,4.0,1003.1
1961-01-22,0.7,-3.7,2.5,1.7,,,85.0,,,5.5,996.8
1961-01-23,-2.1,-2.6,1.6,0.7,,,86.0,,,4.5,994.2
1961-01-24,-6.8,-9.0,-1.8,0.0,,,81.0,,,3.2,995.1
1961-01-25,-8.6,-13.0,-3.8,0.0,,,82.0,,,2.8,993.7
1961-01-26,-13.1,-18.4,-6.2,0.0,,,73.0,,,1.7,1006.4
